per Round, AccumReward,
2893, 135.137633,
2894, 148.000000,
2895, -16.600000,
2896, 153.825902,
2897, 153.862843,
2898, 79.800000,
2899, 147.764494,
2900, 153.261045,
2901, 156.269155,
2902, 155.554750,
2903, 157.064949,
2904, 142.866466,
2905, 105.349657,
2906, 150.543042,
2907, 116.856427,
2908, 158.811724,
2909, 48.990787,
2910, -17.000000,
2911, 161.726271,
2912, 139.759799,
2913, 155.159247,
2914, 155.260460,
2915, 145.213483,
2916, 158.000000,
2917, 155.997409,
2918, 151.642239,
2919, 84.828869,
2920, 119.187067,
2921, 157.942288,
2922, 159.000000,
2923, 154.537906,
2924, 153.506512,
2925, 108.191705,
2926, 146.991948,
2927, 102.210707,
2928, 150.167254,
2929, 126.000000,
2930, 154.146845,
2931, 151.033675,
2932, 153.400000,
2933, 159.438314,
2934, 133.365733,
2935, 138.817463,
2936, 149.088367,
2937, 104.904177,
2938, 3.330076,
2939, 164.683679,
2940, 156.807359,
2941, 119.170075,
2942, 135.643813,
2943, 68.294101,
2944, 143.982413,
2945, 93.531999,
2946, 152.279925,
2947, -3.031689,
2948, 115.800673,
2949, 160.794698,
2950, 158.030820,
2951, 143.879752,
2952, 147.570920,
2953, 143.415776,
2954, 126.141446,
2955, 151.400000,
2956, 144.974953,
2957, 145.067874,
2958, 142.971663,
2959, 64.093273,
2960, 152.920367,
2961, 145.386663,
2962, 135.893496,
2963, 152.116919,
2964, 154.605211,
2965, 154.351956,
2966, 158.200000,
2967, 151.641396,
2968, 129.300342,
2969, 150.245561,
2970, -13.725280,
2971, 158.926908,
2972, 147.613537,
2973, 154.149076,
2974, 139.634567,
2975, 163.000000,
2976, 146.146144,
2977, -3.000000,
2978, 144.397744,
2979, 147.085325,
2980, 158.400000,
2981, -26.432270,
2982, 153.505747,
2983, -20.777833,
2984, 149.248036,
2985, -28.504270,
2986, 151.010368,
2987, 151.790429,
2988, 143.467611,
2989, 118.907534,
2990, 158.162410,
2991, 154.000000,
2992, 150.800000,
2993, 104.578139,
2994, 151.960557,
2995, 148.189175,
2996, 150.132922,
2997, 144.224313,
2998, -38.299239,
2999, 147.153325,
